Pos Office Branch,User,Reviews,Rate,tanggal_review
kantor pos jakarta barat,kursus global mandiri,"pelayanan terburuk, kasir mengabaikan saya sebagai custemer, padahal ini kantor pos cabang, bukan agen, agen bisa lebih ramah, pada saat saya kirim barang malah kasir menoleh ngobrol dengan teman sebangkunya dan saya harus menungu lama. saya harap kepala kantor pos cabang tersebut membaca pesan saya ini.
kejadian jam 17:15 sore tadi.",1,2018-08-15
kantor pos jakarta barat,gals -,gila si memang. ngirim sama2 wilayah jakarta dr tgl 18 mei sampai tgl 23 mei statusnya masih di kantor ini. satunya ngirim ke pontianak juga blm ada pergerakan sama sekali. udahlah biaya mahal. nyesel bgt pakai ekspedisi ini. cukup sekali dan selanjutnya saya ga bakalan pakai lagi. kalau bisa di batalin. bakal saya batalin biaya pengiriman ga balik ga masalah. pengalaman pertama kali dan sangat sangat buruk!,1,2020-08-15
kantor pos jakarta barat,andreas balboa,hari minggu buka mantap,5,2025-08-10
kantor pos jakarta barat,kaos mufidahshop,"pelayanan paling terburuk dibandingkan expedisi lain ,tanya tracking emba jilbab agar gemuk duduk paling pojok tidak mau disebutin namanya ,kecewa dengan penjelasan alasan paket saya tidak sampai 3 x diantar tidak ada orang katanya dengan nada tak enak,bapak kepasar baru saja mungkin disana ada paket bapak .

saya sejalaskan keadaan rumah saya
berbisnis online ,gojek maupun grab ,secepatnya,jnt jne anter aja sudah pasti tau tempat saya dan selalu ada orang karena ada ponakan menantu dan sudara lainnya di rumah saya. dan tidak mungkin tidak ada orang

alamat lengkap ,map jelas
seribu alasan dan ngotot
sangat kecewa dengan pos indonesia pelayanan, cs maupun kurirnya",1,2022-08-15
kantor pos jakarta barat,bandar,"paket saya terkirim ke jakarta barat, padahal saya di jakarta utara. tel ke kantor pos jakbar, 10x, gak ada yang angkat. saya dari tgl 24 may sudah buat pengaduan ke 161, masalah paket nyasar itu, sampai tgl 4 juni, paket msh di jakbar, belum ada tanggapan. gimana sih pelayanan kantor pos jakbar ini. beda banget dgn kantor pos jakut, pelayanan cepat. mengecewakan sekali.....",1,2018-08-15
kantor pos jakarta barat,cha adachi,"sumpah pelayannya ga ada ramah2nya , padahal pos gede katanya buka 24jam tapi staff2nya ga ada ramah2nya . eror dari siang setelah 1 jam nunggu baru di kasih tau eror . kalo kerja di jasa ramah bgd",1,2023-08-15
kantor pos jakarta barat,fakih khusnawanto,pelayanan baik dan sangat ramah. terjangkau sekali biaya layanannya,5,2025-02-15
kantor pos jakarta barat,nabati,"baru kali ini kirim paket, tapi gagal antar karena alamat tidak dikenal. padahal cantumin alamat sudah sedetail mungkin. dan alamat selalu sama dg ekspedisi lain, tp ekspedisi lain ga pernah trouble.

mana ongkir udah mahal. kaga bakalan dahh pake ekspedisi ini lagi😤😤",5,2021-08-15
kantor pos jakarta barat,mas satrio,"saya sebagai menemukan aduan masyarakat kalo ada yg tidak menerima bst padahal dia mendapatkan surat pengambilan bst tersebut,dan saya sudah mengantongi bukti surat tersebut,samapai sekarang tidak ada penjelasan yg jelas dari pihak pos,tolong layani apa yang berhak buat mereka(masyarakat)",1,2022-08-15
kantor pos jakarta barat,jemmy l,selalu menjadi pilihan utama saat mengirim barang ke luar negeri dengan harga yang terjangkau dan pengiriman tepat waktu. biasanya dibantu oleh pak rayi dengan pelayanan yang sangat baik dan profesional.,5,2023-08-15
kantor pos jakarta barat,aryanto widjaja,"pelayanan buruk. sdh dibayar tapi barang disuruh ambil sendiri. mana ditelepon nya ngak bisa, sengaja ngak diangkat. jauh jauh saya datang, malah tutup. edan. pelayanan amat buruk. gimana bangsa ini bisa maju, diisi oleh manusia manusia ngak punya tanggung jawab dan suka makan gaji buta kayak gini.",1,2022-08-15
kantor pos jakarta barat,soemans,"kantor pos sekarang sungguh payah, apa sih tugasnya sekarang? kirim surat? udah ada email, kirim paket? banyak ekspedisi yg lebih profesional, kirim uang western union? ind*maret aja udah bisa.
saya nunggu paketan yang sudah dikirim 1 minggu yang lalu dengan kilat khusus sesama kota jakarta tapi tak kunjung datang, di cek katanya rumah kosong padahal di rumah selalu ada orang.
jika pos seperti ini terus pasti banyak di tinggal customernya",1,2016-08-15
kantor pos jakarta barat,mellyssatama jesusmyhero26,"kantor pos indonesia dan terutama yg satu ini adalah kantor pos yang paling susah di hubungin. sampe puluhan kali di telepon juga gak angkat2.
barang saya udah sebulan gak juga di anter ke rumah. datengin kesana guess what? barang nya ada di kantor pos daan mogot ini! tapi belom bisa di kasih ke saya dengan alasan belom di proses x ray dll dll.
barang sudah disana berhari - hari dan masih gak bs di bawa pulang! alasan nya gak masuk akal. dia suruh saya telepon lagi untuk memastikan apakah barang saya sudah di proses, tapi di telepon sampw 20x masih gak ad yg angkat.

2 hari berturut2 kesana cuma di php in, katanya bakal di tlp balik dll. tapi hasil nya nol besar. inj kantor pos indonesia tolong dong kerja nya yg cepat! tolong juga kerja malas nya jangan di pelihara! tolong juga kalo ada tlp itu di angkat! ya masa saya tlp dr pagi sampe sore gak ada 1 orang pun yang angkat? giliran saya kesana ada banyak orang nya ?",1,2018-08-15
kantor pos jakarta barat,udin posindo,"pelayanannya cepat, kantornya bersih dan  parkirnya luas, mantap",5,2025-02-15
kantor pos jakarta barat,victorio,"4x kiriman dari cina selalu sampai, pernah cuman 1x saya ambil sendiri ke kantor pos.
ngirim barang juga cepat 1x ke pedalaman sumatera sampai hanya semalam express, retur lazada jg cepet . besok mau coba retur zalora semoga aman dan cepat. maju terus pos indonesia",5,2019-08-15
kantor pos jakarta barat,fahrul fauzi,"paket sudah berbulan - bulan tidak sy terima alesanya ada resi terusan giliran mw konfirmasi ke pusat ditelpon berhari-hari resepsinosnya tidak pernah ada jawaban

sangat tidak bagus
tolong koreksi & diperhatikan lagi pelayananya

kalian tuhjual",1,2022-08-15
kantor pos jakarta barat,lanny kartika cd (nie),"kecewa sekali dengan pelayan pt. pos indonesia.

china (people_s rep) cn  2016-01-08  16:59 posting/collection
china (people_s rep) cn  2016-01-09  00:25 departure from outward oe
ktsh idjkta  2016-01-12  10:44 arrival at inward oe
ktsh idjkta  2016-01-12  11:14 airport handling
jakartasoekarnohatta 19000  2016-02-02  15:09 konfirmasi / confirmation
jakartasoekarnohatta 19000  2016-02-09  16:34 release / release by custom

setelah melakukan pengaduan berkali-kali selalu mendapat tanggapan yang sama blm lagi menghubungi kantor pos yang bersangkutan tidak ada yang angkat dan harus menghubungi 161 namun tetap reaksinya ""kami akan tindaklanjutin"".

ini sudah 1 bulan lebih dan kami tidak tau barang kami skrg dimana krn tlp 161 bilang masih pemeriksaan bea cukai, tlp bea cukai blg sudah selesai dan kami juga bingung dari beberapa kiriman kami hanya ini yang tersangkut dan harus kena biaya pajak padahal sebelumnya lancar saja dan tidak ada biaya apapun karena sudah dibayarkan oleh si pengirim.

lalu kami melakukan transaksi lagi pengiriman dari china dan hanya beberapa hari kami sudah dapat mengambil barang kami namun kenapa tidak diantar ke alamat yg tertera??????",1,2016-08-15
kantor pos jakarta barat,relo relo,pelayanannya sih lumayan. tapi kenapa kalo ngambil barang ngga dikasih tau kalo hari jum'at cuma nyampe jam stengah 12? padahal di suratnya pengambilan barang dari jam 8 sampe jam 2 siang. jadinya waktu itu balik lagi ke rumah dah... -___-,3,2015-08-15
kantor pos jakarta barat,jeffry alamsjah,"saya dikirimkan dokumen penting yang seharusnya ditujukan ke alamat saya. melalui pelacakan resi online, dokumen sudah lama sampai di kantor pos jakarta barat.
saya berkali"" menelpon layanan cs pos indonesia 161 untuk menanyakan kapan dokumen saya dikirim ke rumah. mereka hanya bilang kalau pengaduan saya akan dilanjutkan ke kantor pos jakarta barat dan dokumen akan segera dikirim.
nyatanya dokumen saya tidak kunjung dikirim hingga 1 minggu lamanya. akhirnya saya menelpon kembali cs pos indonesia, dan baru akhirnya diberitahukan kalau saya harus ke kantor pos untuk mengambil dokumennya sendiri.
benar"" tidak masuk akal pelayanannya pos indonesia",1,2018-08-15
kantor pos jakarta barat,aldo ajah,"pelayanan sumpah mendingan jangan pake ini dah...ngabis2in duit barang ga sampe, ujung2ny harus jemput kekantor pos yg notabene g dket...jne dan j&t mending",1,2020-08-15
kantor pos jakarta barat,tezo keliwake,"masjidnya bersih, sejuk, adem. enak untuk solat atau sambil menanti rekan yang ada urusan di kantor pos.

layout bagian pelayanannya cukup bagus, terlihat lega dan rapi. begitupun dengan bagian lainnya cukup rapi.

akan lebih mantap jika semua insan pos yang bertemu pelanggan selalu tersenyum dan menawarkan bantuannya.",4,2018-08-15
kantor pos jakarta barat,andrian steven,"pelayanannya ramah. terimakasih secara personal kepada pak irwan sudah bantuin saya cari buku import 👍 tempatnya bersih, pelayanannya baik, satpam mengarahkan kita juga. customer service juga baik. parkir juga normal …",5,2022-08-15
kantor pos jakarta barat,chao bella,hari ini saya ke pos daan mogot tapi tidak dilayani dengan baik.dan meminta hal pribadi seperti chat dan foto pribadi.ini ke 2xnya saya mendapatkan pelayaan yg buruk.dan pegawai tersebut seakan tidak ingin melakukan pekerjaannya. semua selalu lambat,1,2023-08-15
kantor pos jakarta barat,billy,"tempatnya bagus, tapi layanan kardus.",2,2025-04-15
kantor pos jakarta barat,yuliana aditya,"kurir minta uang padahal bukan barang cod dan barang sampai dalam keadaan terbuka, pas complain terlalu bertele-tele ngga ada tindakan tegas mending kalau kirim barang jgn pernah pake pos indonesia",1,2022-08-15
kantor pos jakarta barat,charista tamirin,paket saya dr china sudah tiba di kantor pos jakarta barat dr tgl 31 may sampai skg ga ada update. tlp ke halo pos disuruh tlp ke kantor pos jakarta barat tp telepon puluhan kali ga pernah diangkat. koq ya daridlu masi begini aja ya kinerjanya.,1,2018-08-15
kantor pos jakarta barat,marthalena borjun,selamat siang. saya mau tanya. mengapa paket yg saya kirim dri kantor pos prumpung kab. bogor kec.gunung sindur tgl 9 april 2020 sampai saat ini belum juga sampai ke alamat tujuan. ada apa dengan kantor pos jakbar ini.?? mohonlah kerjasamanya.,4,2020-08-15
kantor pos jakarta barat,smartcare data,"parah pake banget sih ini paket tujuan bogor malah ketahan 2 bulan dikantor pos ini dengan alasan alamat ga lengkap, padahal udah jelas disitu kode posnya (kode pos bogor). ditelp juga ga diangkat-angkat. bulukan udah paket gue!! nggak banget dah pelayanannya!",1,2020-08-15
kantor pos jakarta barat,doni 321,bisa cairin bsu gak disini?,1,2025-07-25
kantor pos jakarta barat,fadhlandi naufan zharfano,masjidnya ada di belakang tempat parkir motor. bisa untuk shalat jum'at.,4,2018-08-15
kantor pos jakarta barat,sangaji aristo,"pelayanan terburuk!
dua hari berturut-turut office hours ditelpon puluhan kali gak pernah diangkat, malah di putus!
tertulis jelas buka jam 8 pagi tutup jam 8 malam... didatengin kesana jauh jauh dari tangerang jam 2 siang si mbak mbak karyawan pelayanannya dengan judes, cuek, acuh, tidak ramah dan muka gak enak bilang "" sudah tutup! jam 12 siang sudah tutup!"".
hebat sekali ya?",1,2018-08-15
kantor pos jakarta barat,luciana lioeswandi,"sangat kecewa dgn pelayanan pos indonesia, sy kirim paket tujuan cianjur jawa barat malah nyangkut d cilacap jawa tengah, alasanya petugas salah masukin karunhg, paketnya udh seminggu blum smpe"" , payah bgt pelayananya buruk, kantor ny dtelponin g pernah diangkat sama sekali, ga cuma satu kantor pos aja, kantor pos penerima juga sama ga diangkat sama sekali, sibuk terus, masa iya swtiap jam, stiap menit selalu sibuk, hadeuhh, kecewa, in kali pertama pakai dan ga akan pernah pakai lagi. kevewa sangat, sudah dirugikan, tpi ga ada sama sekali ganti rugi dan tanggung jwab nya.",1,2020-08-15
kantor pos jakarta barat,liyana anjarwati,"sudah hmpir seminggu paket sya blom dteng ..sya cek sudah smpe dn dtrima ats nma orng lain dn bkn ats nm sya .. sya tlfon tp gak d angkat ..
mau tnya pengiriman nya slh alamat ato bagaimana .. kcewa sekali dgn jasa pos kali ini ...",1,2019-08-15
kantor pos jakarta barat,vietchia wanda,"sumpah ya mending kantor pos di tutup ajah deh . saya sangat kecewa dan dr pihak pos nya tidak mencari jlan keluar , lepas tanggung jawab begitu saja . tanpa ada konfirmasi apapun main mengembalikan barang ke tempat semula nya . bagi mereka ga penting itu barang, tp apa mereka tau , itu sangat penting dan dtggu oleh customer nya ... saya sudah menunggu smpai 3 bulan taunya barang sayamalah dkembalikan ke cina.. how come kantor pos.  ?????????",1,2018-08-15
kantor pos jakarta barat,sri setyowati,"pelayanannya memuaskan, petugasnya ramah, cepat dan tanggap",5,2025-02-15
kantor pos jakarta barat,ferdian,"gak heran makin sepi. saya mau ngirim barang ke kalimantan dan minta tolong packing. biaya packing ditagih oleh karyawannya langsung, tidak melewati pos. jadi, biaya packing tersebut seperti sogok",1,2020-08-15
kantor pos jakarta barat,little cupcake,"jadwal kerjanya yg di cantumkan di google dgn kenyataannya berbeda, krg spesifik gt jd kasian yg jauh berpatokan sm jadwal di google eh trnyata udh tutup. di google tercantum sampai dgn jam 9 malam padahal bbrp loket tutup jam 3 sore. klo di telfon tdk pernah di angkat.

semoga di perbaiki lg.",3,2021-08-15
kantor pos jakarta barat,susy tinambunan,pelayanan nya gak bagus,1,2025-08-01
kantor pos jakarta barat,fitri nursiah,"dari cimahi tgl 3 dikirim sampe jkrta tgl 4.
tapi samapai sekarang belum di antar juga ke lamat saya, astagfirullah udh pke paket kilat pun lamaaaa bgttt
. gak mau pake pos lagi",1,2021-08-15
kantor pos jakarta barat,ikhsan a.r.,"terimakasih pa pos, paket saya cepat sampai, pelayanan ramah, tempat nyaman, bisa pickup lagi.",5,2024-08-15
kantor pos jakarta barat,tangguh andalan nusantara,"nunggu kiriman data pajak kantor saya dari kantor pajak ditunggu-tunggu ternyata ga sampe-sampe, dicek ke kantor pajak katanya udah dikirim sama kantor pos dan udah diterima, anehnya penerimanya bukan staff kantor, telpon ke kantor pos ternyata orang yang tandatangan sebagai penerima itu kurirnya sendiri, astagaaa... katanya ga ada orang diselipin..

kurirnya ga lama dateng dan ngaku salah suruh minta tandatangan pernyataan sama staff kantor ngomong bakal request minta kirim ulang datanya dari kantor pajak ke kantor saya, saya tanya kejelasannya beberapa hari kemudian sama call center 161 malah ga jelas berbelit-belit, suruh tunggu lagi, dan hari ini saya telpon ke 161 lagi katanya bersikukuh udah dikirim dan mengenai request ulangnya suruh tanya ke kurirnya di kantor pos jakarta barat, lempar-lemparan, cukup tau deh parah gini pelayanannya..

buat kalian yang mau kirim ulang di kantor pos, coba pikir dua tiga kali deh...",1,2019-08-15
kantor pos jakarta barat,windah yunistia,"saya ke kantor pos ingin mengambil paket kiriman saya dari luar negri.. tapi saya tidak di terima denga  baik.. padahal
di tembok depan terpampang jelas bahwa ttup jam 16.00 tapi saya datang jam 15.28 di tolak mentah2 oleh satpam nya dengan alasan loket sudah di tutup dan dengan alasan satpam sudah di omelin karena antrian nya masih banyak.. dan saya disuruh kembali esok hari.. gimma coba etika nya pos indonesia ini
kalau memang jam tutup nya sudah ganti harus nya pengumungan di depan diganti juga.. kalau gini saya kecewa.. sangat kecewa dengan pos indonesia",1,2020-08-15
kantor pos jakarta barat,mas. huda,"paket dokumen penting saya pakai jasa express next day udah seminggu belum sampai dan saya telfon diriject, saya telfon berkali kali cuman diangkat tapi gk ada tanggapan sengaja nghabisin pulsa saya atau gimana? aneh. saya saranin pecat saja pegawai yg tidak angkat telfon itu. sampah banget pelayanan pos. gak bakal saya pakai jasa ini lagi",1,2018-08-15
kantor pos jakarta barat,budi cahyono,tempatnya disebrang indosiar kantornya bersih nyaman dan pelayanannya ramah..,5,2025-02-15
kantor pos jakarta barat,satrio d hutomo,"parkiran kendaraan luas baik untuk motor maupun mobil.
kondisi gedung bagus, bersih dan modern.
tetap buka di hari sabtu dan minggu,
di hari biasa buka sampai malam hari,
sedangkan untuk hari minggu hanya buka sampai jam tiga sore",5,2018-08-15
kantor pos jakarta barat,referral kredivo gatu6zq3 bonus oke banget,payah blm jam 3 sore baru jam 14:35 sudah dibilang tutup. kecewa saya udah jalan jauh2 mobil saya parkir di pom bensin. ga ada gunanya pos. bayar lewat m-banking aja deh. pelayanannya juga tidak ramah,1,2016-08-15
