Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Besar Yogyakarta,adima konveksi,"Lama ya
Hehe",1,4 tahun lalu
Kantor Pos Besar Yogyakarta,kinanti chrisanti,Teratur bgt,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Bima A.,Bangunan unik,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Fadil Ahmad,Jogja Selalu ngangenin,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,tulus sambudi,Cagar budaya,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Natans desainer,slow respon :(,1,7 tahun lalu
Kantor Pos Besar Yogyakarta,Hexa Ramdhanandro Sugiarto,Ikon jogja 👍 …,4,4 tahun lalu
Kantor Pos Besar Yogyakarta,BANG DAR,bangunan unik,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,masKeRIST #515,Iconic Jogja,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Bocah Ngapak,ikonik bgt,4,9 tahun lalu
Kantor Pos Besar Yogyakarta,Akhmad Rizqii,Post besar,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Eka Cahya,"Mantap

👍👍👍 …",5,2 hari lalu
Kantor Pos Besar Yogyakarta,J Bz,Dapat membeli kartu pos dan perangko di sini. Kesempatan bagus untuk mengirim surat atau kartu pos ke rumah. …,4,2 bulan lalu
Kantor Pos Besar Yogyakarta,Stevina Peni,Menjual berbagai produk kerajinan lokal yang lucu dan keren! Wajib dikunjungi saat berada di Jogja!,5,2 bulan lalu
Kantor Pos Besar Yogyakarta,Dhen111 J,"Untuk mengambil gambar, ini adalah bangunan warisan yang menakjubkan...orang-orangnya sangat baik...alasan saya memberi peringkat 2 bintang karena mereka selalu memiliki staf yang sangat sedikit...hampir semua konter memiliki papan tanda tutup...hanya 2 atau 3 yang akan beroperasi....selain itu, ini adalah tempat yang luar biasa",2,9 bulan lalu
Kantor Pos Besar Yogyakarta,Jelly Tree,"Saat Anda menyusuri Jalan Malioboro dan melewati Benteng Vredeburg, Anda akan melihat dua bangunan kolonial di persimpangan jalan. Salah satunya adalah Kantor Pos Besar Yogyakarta. Sungguh mengesankan untuk melihatnya sejenak. Saya senang bangunan itu dilestarikan.",5,setahun lalu
Kantor Pos Besar Yogyakarta,Jun,"Dulu saya suka sekali kantor pos ini, tapi sekarang saya kecewa berat 💔
Sejak 2024, saya sudah mengirim 15 kartu pos ke luar negeri — tidak ada yang sampai 📮❌
Sudah coba lagi, masih belum berhasil 😔
Hati-hati, para pelancong ✈️📬",1,seminggu lalu
Kantor Pos Besar Yogyakarta,ALG87,"Ini adalah salah satu bangunan bersejarah yang terkenal di Yogyakarta, dan masih aktif melayani masyarakat yang ingin menggunakan layanan Pos Indonesia. Lokasinya strategis (dekat dengan Titik Nol Kilometer Yogyakarta) dan mudah diakses dengan transportasi umum. Bangunan tua ini terawat dengan baik, menjadikan tempat ini indah, terutama di malam hari, saat Anda mengunjungi Titik Nol Kilometer Yogyakarta.",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,DCitra Igustina,"Bangunan Bersejarah, selalu terlihat segar
Semua orang bisa berfoto di sekitar gedung ini dan memiliki kedai kopi di dekat tempat ini, dengan kedai kopi yang keren juga.. Semua orang bisa menikmati pemandangan ini dari lantai 2, 0km begitu ikonik di Jogjakarta..

Di sekitar gedung ini juga terdapat museum
museum sonobudoyo, film sonobudoyo, bank hingga toilet bawah tanah yang besar

gedung ini jadi strategi
dan dekat taman pintar, dan pusat perbelanjaan buku",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,luthfi nur Afifah,"Bangunannya terlihat estetis. Pelayanannya okeaayy buka sampai malam. Kalau mau kirim barang ke counter, ambil nomor antriannya dulu :)",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Novia Putri,"Salah satu bangunan tua di Kota Yogyakarta, dekat Bank Indonesia dan Nol KM.

Kantor Pos terbagi menjadi 3 area:
- Kafe ""Kopi Pak Pos""
- Area pengiriman barang
- Bebakulan Jogja

Bagian depan Kantor Pos bisa dijadikan spot foto bagi wisatawan 👌🏻

Tersedia tempat parkir di samping gedung",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Marie-Eve Barrette,"Mengirim lebih dari 10 kartu pos ke luar negeri, tak satu pun sampai di rumah.

Sayangnya, tidak dapat dipercaya.",1,seminggu lalu
Kantor Pos Besar Yogyakarta,Alina Fedorova,"Tempat yang bagus untuk mengirim pulang kartu pos. Ada antrian tiket, tapi hari minggu jam 15 tidak ada orang disana. Sebuah kartu pos berharga 3 ton rupee, perangko ke Rusia berharga 10 ton rupee. Gadis itu baik dan berbicara bahasa Inggris dengan sangat baik. Terima kasih banyak padanya 💚🌿 …",5,9 bulan lalu
Kantor Pos Besar Yogyakarta,Bunga Awanglong,"Area besar di kota,, layanan sangat baik untuk western union,, untuk mengambil uang dari negara lain,, mudah, sederhana, dan memiliki asuransi heksa,, tetapi toiletnya tidak bagus untuk orang barat,,",4,Diedit 5 tahun lalu
Kantor Pos Besar Yogyakarta,Jack Darch,"Bangunan tua yang indah dan kantor pos yang sangat efisien. Saat Anda masuk, ada komputer kecil yang bisa Anda gunakan untuk mencetak tiket dengan nomor yang akan dipanggil ketika mereka siap berbicara dengan Anda di konter.

Saya mengirimkan beberapa karya seni batik ke Inggris dan harganya terjangkau.",5,11 bulan lalu
Kantor Pos Besar Yogyakarta,João Guerreiro,Saya mengirim 7 kartu pos dari sini ke beberapa lokasi dan TIDAK ada satupun yang sampai ke takdir. Hampir setahun… MALU PADAMU!,1,3 bulan lalu
Kantor Pos Besar Yogyakarta,Dee Wd,"Salah satu bangunan tua di Yogyakarta, di sebelah Bank Indonesia. Masih ingat waktu kantor pos ramai karena kiriman kartu Lebaran. Waktu berlalu begitu cepat, begitu cepat....",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Aulia Isna Fadhilla,Sebuah kantor pos namun merupakan bangunan bersejarah di jantung kota Yogyakarta,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,197_Ahmad Azriel Fachreza,Saya ingin tahu apakah saya boleh mengambil foto saat mereka memproses paket?,3,3 bulan lalu
Kantor Pos Besar Yogyakarta,Mas Dinnu,"Tempat baru yang nyaman dengan layanan pelanggan yang ramah sebelum Anda mengirim surat, uang, atau sekadar menukar uang. Ini adalah kantor pos terbesar di Yogyakarta.",4,Diedit 8 tahun lalu
Kantor Pos Besar Yogyakarta,Ms. Lisa,"Cara termudah untuk mengambil uang dari Western Union.
Soal lokasi, layanan, dan gedung.. Ini juga sempurna 👍👍👍👍 …",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Reni Nuryyati,Foto ini diambil dari benteng di depan kantor pos. Sersan.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Irene Susianto,Kantor pos namun bangunan bersejarah di jantung kota Yogyakarta,4,7 tahun lalu
Kantor Pos Besar Yogyakarta,rudy heru prasetyo,Ekspedisi jaringan terbesar. Kantor pos Jogjakarta juga disebut Kantor Pos Besar memiliki bangunan artistik yang didirikan oleh Kolonial Belanda (pemerintah Belanda) di jantung kota Jogjakarta. Kita dapat menemukan benteng Vreeden Burg di …,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Wiida Putri,"Jasa kurir fast respon, murah, aman . Gak perlu antri lama-lama, suasana tempatnya enak, pecinta bangunan tua atau apapun yang berbau sejarah pasti akan jatuh cinta dengan arsitekturnya.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Cherry_pie lover,"Anda dapat mengirim surat, surat penting, atau paket Anda di sini
Anda harus merekatkan seluruh bagian paket dengan aman dan mereka biasanya meminta Anda melakukannya terlebih dahulu sebelum mengirimkannya
Jika Anda memiliki pertanyaan atau masih bingung cara mengirim, pihak keamanan dan layanan pelanggan akan membantu Anda, jadi jangan khawatir 😊
Anda bahkan bisa mendapatkan koleksi prangko di sini
Buka jam 8 pagi sampai jam 12 pagi.setiap hari kecuali minggu hanya sampai jam 2 siang
Dan tahukah Anda? Kantor pos ini merupakan salah satu bangunan cagar budaya
Begitu tua tapi mewah begitu 😄
Letaknya juga dekat Keraton atau Keraton Yogyakarta di sisi kiri dan Malioboro di sisi kanan
Anda juga bisa mencarinya di google map jika Anda kesulitan mencapai tempat ini",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Fitria Fitria,Pelayanannya bagus. Tempatnya tua dan antik.,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Saras Jatmiko,Staf yang ramah dan tempat yang nyaman.,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Ramadhani Fitri,"Tempatnya bagus, stafnya rendah hati dan baik hati.  Saya sempat bertanya tentang prangko untuk Asia Rp 6000, Eropa Rp 8000, Amerika Rp 10000, karena tidak ada info ketika saya mencari di google",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,de wiwik,"Orang disana sopan, harga pelayanannya murah. Layanan 24 jam kecuali hari Sabtu dan Minggu? Itu pekerjaan yang bagus",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Annissa Wulandary,Saya suka tempat ini. kantor pos indonesia,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Untari Narulita MD,Kantor pos ini memiliki bangunan yang unik dan bersejarah dan saya akan membagikan jadwal bukanya. Cari di semua foto.,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Java Indah Tours,Sangat bagus!,5,4 bulan lalu
Kantor Pos Besar Yogyakarta,060_Karunya Saka Listianto,"Jika ingin mengirim Kartu Pos, perangkonya harus 6000 rupiah ke Asia dan Australia, 7000 rupiah ke Eropa, Timur Tengah, dan Afrika, dan 8000 rupiah ke Amerika",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Denis Da,"Pelayanannya luar biasa, stafnya ramah sekali. Dan bangunan bersejarah ini cocok untuk mereka yang tertarik dengan arsitektur.",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Fajar Latif,"Saat kamu ingin mengirim kartu pos atau apa pun, kamu bisa mengirimkannya dari kantor pos ini, prosesnya akan sangat cepat dan sepertinya aku sudah mengirimkan semua kartu posku ke seluruh dunia 🌎 …",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Esterlina N,Tempat yang ikonik di Jogja. Pelayanannya bagus dan tempatnya vintage tua. Suka sekali!,4,9 tahun lalu
Kantor Pos Besar Yogyakarta,jahtra genio,Fotografi jalanan,5,setahun lalu
Kantor Pos Besar Yogyakarta,Adfilespro,Bangunan bersejarah di Yogyakarta yang masih terawat rapi hingga saat ini.,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Ariv Zon,"Tempat yang bagus, tempat bersejarah dan Anda dapat menukar uang Anda di sini di pusat penukaran uang",4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Alexandra Melnikova,Pelayanannya sangat baik! Orang-orang di sini sangat membantu dan ramah! Terima kasih banyak :),5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Lare Sae,Kantor pos besar ini dulunya adalah bangunan Belanda (genk kobra),5,5 tahun lalu
Kantor Pos Besar Yogyakarta,andita tour,Bagus,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Yoshikatsu Kentang,beroperasi tetapi beberapa sudut berhenti berfungsi karena kekurangan staf,4,3 tahun lalu
Kantor Pos Besar Yogyakarta,Ky Perdana,"Salah satu bangunan ikonik di kota di kawasan yang sangat populer di jogja,",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,洪筱雅,"Stafnya sangat ramah.
Prangko untuk Asia harganya Rp 7.000",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Malikush,Langganan saya ke GA sudah ada di sini 👍 …,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,lintang pertiwi,Pelayanan bagus dengan protokol kesehatan yang baik di masa pandemi,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,soni ariyanto,arsitektur yang bagus,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Ayu Purnama Sari,Saya senang berada di sini. Stafnya sangat ramah dan rendah hati.,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,sy asep,Sejarah yang tak terlupakan,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Gio Hunt,Konfrontasi,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Tommy Suryaputra,Layanan terbaik untuk pembayaran pensiun.,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Ichsan Ramadhan,Bagus untuk foto turis,5,setahun lalu
Kantor Pos Besar Yogyakarta,J Bz,"Dapat membeli kartu pos dan perangko di sini. Kesempatan bagus untuk mengirim surat atau kartu pos ke rumah.

Luas. Tempat duduk untuk orang yang menunggu.

Pastikan untuk mengetuk untuk nomor Q.",4,2 bulan lalu
Kantor Pos Besar Yogyakarta,Dede,Pelayanannya bagus!,4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Cisco Herman,Layanan ini sangat baik dan staf sangat sopan.,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Maria Magdalena,Pelayanannya bagus!!,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Stevie Nanda,bukan 24 jam,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,erza haryadi,"Tempat yang bagus, bangunan bersejarah",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Rudi Winarso,buka setiap hari 24 jam,4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Baderu Ohhyess,ohh wah,3,8 tahun lalu
Kantor Pos Besar Yogyakarta,Kamilia,Tempat ikonik,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Farouk Yufara,kantor pos yogyakarta yang bagus,3,6 tahun lalu
Kantor Pos Besar Yogyakarta,MVTH,Kantor Pos terbesar di Yogyakarta.,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Jo Alfonsius Wolfenstein,Merasa seperti di masa lalu,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Faiz Robbani,"Tempat bersejarah, bagus",4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Sahid Laura,Alun2-alun 2,3,10 tahun lalu
Kantor Pos Besar Yogyakarta,Ganda Arief Setiawan,Oke,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,mahmood Al draidi,layanan profesional yang baik,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Mr. M Lamongan,Jika,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,suhiman rasmad,Oke,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Ditto Anggoro,Besar!,5,8 tahun lalu
Kantor Pos Besar Yogyakarta,fauzan advantage,Pusat Pos Di Yogyakarta,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Zaid Nur,Layanan 24 jam,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,29. Yogi Muhammad Sidik,Ikonik,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,B “BG” A,Gas elpiji,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Muhammad Fad'an,Bagus,3,7 tahun lalu
Kantor Pos Besar Yogyakarta,Bu Mayang,Bagus,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Muhammad Rokhim,Bagus,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Ratna,Bagus,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Stevan Moidady,Sejarah....,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Lukman Arfian,Pelayanan prima...,4,Diedit 8 tahun lalu
Kantor Pos Besar Yogyakarta,Nurul Rahmawati,Ketakutan akan warisan,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,rudy heru prasetyo,"Ekspedisi jaringan terbesar. Kantor pos Jogjakarta juga disebut Kantor Pos Besar memiliki bangunan artistik yang didirikan oleh Kolonial Belanda (pemerintah Belanda) di jantung kota Jogjakarta. Kita dapat menemukan benteng Vreeden Burg di seberang tempat ini (sisi utara) yang juga dibangun oleh pemerintah Belanda dan sisi selatan adalah rumah istana Jogjakarta milik sultan Jogja. Malam hari lebih baik jika Anda ingin menikmati suasana, berfoto-foto. Banyak kursi di sekitar gedung.",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,I R,Kelas klasik,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Angga E. Pratama,Tempat yang bagus,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Joe Mariyanto,Tampilan jalan,5,Diedit 8 tahun lalu
Kantor Pos Besar Yogyakarta,EL Yuna,Kantor Pos,4,9 tahun lalu
Kantor Pos Besar Yogyakarta,FARID GN,Layanan lengkap.,3,8 tahun lalu
Kantor Pos Besar Yogyakarta,Fithria Asma,Tempat bersejarah..,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Juni Sabtonowati,Kantor saya 😍 …,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Bang Kausar,Yogjaaaaaaaaaa,5,6 tahun lalu
